@relation 'cleaned_summer_products-weka.filters.unsupervised.attribute.Remove-V-R3,25,6,9,7-8,10-11,22,5,16,23,17,14,24,4,2,13,12,20-21,19,15,18,1,26'

@attribute price numeric
@attribute retail_price numeric
@attribute units_sold numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute rating_count numeric
@attribute rating_five_count numeric
@attribute rating_four_count numeric
@attribute rating_three_count numeric
@attribute rating_two_count numeric
@attribute rating_one_count numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_color {white,green,leopardprint,black,yellow,navyblue,blue,beige,grey,lightblue,orange,red,Black,armygreen,pink,khaki,'red & blue','blue & pink',RED,'white & green',winered,'black & green',purple,whitefloral,floral,fluorescentgreen,'orange & camouflage',lightyellow,coolblack,multicolor,camouflage,lightpink,'pink & black',silver,'Army green',lightgreen,mintgreen,'pink & grey',gray,coffee,rose,'light green',leopard,'black & white',orange-red,dustypink,White,star,'white & black',apricot,skyblue,burgundy,claret,'pink & white',rosered,tan,'navy blue','wine red',lightred,Pink,coralred,brown,lakeblue,darkblue,camel,'pink & blue',nude,Blue,lightpurple,army,'black & stripe','Rose red',greysnakeskinprint,denimblue,applegreen,offwhite,lightgray,navy,'gray & white','brown & yellow','winered & yellow','army green',whitestripe,rainbow,lightgrey,watermelonred,prussianblue,'navyblue & white','white & red',wine,ivory,'black & yellow',jasper,lightkhaki,offblack,violet,'black & blue',blackwhite,darkgreen,rosegold,gold}
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric
@attribute revenue numeric
@attribute sales_level {Low,High,Medium}

@data
5.65,7,1000,0,4.24,319,183,69,37,19,11,0,0,0,0,navyblue,12,2,0,40,50,7627,4.047725,0,5650,Medium
4.86,5,1000,1,3.79,200,95,35,28,16,26,0,0,0,0,white,1,1,0,20,50,2707,4.189139,0,4860,Medium
6,8,1000,1,3.82,523,232,114,72,59,46,0,0,0,0,green,4,2,0,54,50,3218,4.170603,0,6000,Medium
6,9,1000,0,4.01,471,252,85,62,31,41,0,0,0,0,black,50,2,0,35,50,2505,4.092216,0,6000,Medium
8,9,1000,0,4.22,621,373,117,66,27,38,0,0,0,0,red,50,2,0,39,50,14974,4.192801,0,8000,Medium
11,50,5000,0,3.45,869,305,164,155,107,138,0,0,0,0,Black,50,2,0,43,50,36361,3.96752,0,55000,High
9,17,10000,0,3.93,2253,1044,526,348,146,189,0,0,0,0,green,23,3,0,59,50,16091,4.343235,0,90000,High
8,84,1000,0,3.74,536,231,104,92,46,63,0,0,0,0,black,50,3,0,63,50,30225,4.267891,0,8000,Medium
12,11,12350,1,3.8,2066,932,422,317,151,244,0,0,0,0,black,25,3,0,49,50,55670,4.121484,1,148200,High
14,37,1000,0,3.85,422,189,102,55,31,45,0,0,0,0,orange,50,4,0,41,50,139223,3.933581,0,14000,Medium
8,7,100,0,4.07,14,9,0,3,1,1,0,0,0,0,black,1,3,0,33,50,360,4.230556,0,800,Low
8,7,1000,0,3.09,337,101,46,61,40,89,0,0,0,0,yellow,50,3,0,37,50,2076,4.097303,1,8000,Medium
7,6,5000,0,3.44,921,350,149,152,92,178,0,0,0,0,red,5,2,0,47,50,3566,3.732473,0,35000,High
7,26,5000,0,3.59,677,288,101,119,62,107,0,0,0,0,red,50,2,0,33,50,5534,3.999819,0,35000,High
16,111,1000,1,4.05,580,321,109,68,23,59,0,0,0,0,beige,50,4,0,44,50,20387,4.193457,0,16000,Medium
11,24,1000,0,3.78,463,216,81,69,41,56,0,0,0,0,yellow,50,2,0,41,50,50864,4.079644,1,11000,Medium
9,65,1000,0,4.09,520,281,113,56,30,40,0,0,0,0,black,13,3,0,94,50,38985,4.06423,0,9000,Medium
5,28,5000,1,3.29,1530,517,255,256,153,349,0,0,0,0,blue,1,2,0,26,50,4435,3.696054,0,25000,High
16,14,1000,1,4.52,552,394,97,33,9,19,3,1,1,1,black,50,6,1,43,50,6033,4.254434,0,16000,Medium
7,6,1000,1,4.23,207,121,43,24,8,11,0,0,0,0,green,50,2,0,36,50,4425,4.332429,1,7000,Medium
9,50,5000,0,3.6,985,388,198,168,77,154,0,0,0,0,black,50,3,0,43,50,7889,3.995056,0,45000,High
1.76,2,100,0,4.63,35,27,5,2,0,1,1,0,1,0,white,2,1,0,45,9,10622,4.455941,0,176,Low
8,7,1000,0,4.23,650,373,141,76,34,26,0,0,0,0,black,50,3,0,43,50,28101,4.1148,0,8000,Medium
4.69,4,5000,1,3.95,574,274,136,77,38,49,0,0,0,0,green,3,1,0,49,50,55670,4.121484,1,23450,High
8,18,1000,1,4.15,158,88,34,18,7,11,0,0,0,0,green,50,2,0,43,50,42514,3.740885,0,8000,Medium
6,6,100,0,3.47,19,6,5,4,0,4,0,0,0,0,grey,10,2,0,45,50,10600,3.867547,0,600,Low
6,33,10,0,2.33,3,1,0,0,0,2,0,0,0,0,blue,50,2,0,41,50,32394,3.924677,0,60,Low
4.65,4,50,0,5,0,79,31.5,24,11,20,0,0,0,0,lightpink,9,1,0,36,50,268,3.891791,0,232.5,Low
2.67,67,10,0,5,0,79,31.5,24,11,20,0,0,0,0,purple,5,1,0,27,50,13,3.692308,0,26.7,Low
11,10,100,1,3.5,10,4,2,0,3,1,0,0,0,0,red,49,3,0,30,50,12919,4.02446,0,1100,Low
5,26,100,1,4,4,3,0,0,0,1,0,0,0,0,pink,50,2,0,41,50,19867,4.157548,0,500,Low
11,11,1000,1,4.22,223,136,43,20,6,18,1,0,1,0,purple,5,3,0,35,50,667,3.766117,0,11000,Medium
7,11,12350,0,3.98,6510,3140,1357,1154,445,414,0,0,0,0,grey,5,2,0,41,50,43742,4.063966,0,86450,High
12,11,1000,0,3.61,171,73,30,26,13,29,0,0,0,0,white,7,3,0,54,50,4811,4.194554,0,12000,Medium
1.72,26,1000,1,4.33,18,10,5,2,1,0,0,0,0,0,yellow,9,1,0,43,50,1373,4.007283,0,1720,Medium
1.72,2,100,0,4.23,13,7,4,0,2,0,0,0,0,0,fluorescentgreen,3,1,0,55,50,1250,4.0032,0,172,Low
8,47,10000,1,4.21,1631,945,333,201,62,90,1,0,1,0,gray,6,3,0,38,50,1659,4.321881,0,80000,High
5.8,9,1000,1,3.83,52,25,7,11,4,5,0,0,0,0,rosered,4,2,0,43,50,28295,3.809966,0,5800,Medium
7,6,12350,0,4.12,9207,5077,1860,1185,467,618,0,0,0,0,black,6,2,0,18,50,15538,4.156198,0,86450,High
3.66,26,100,1,3.2,10,4,2,0,0,4,0,0,0,0,green,50,1,0,140,50,269,3.33829,0,366,Low
3.83,4,5000,1,3.76,337,163,48,54,27,45,0,0,0,0,black,50,1,0,42,50,99283,4.285598,0,19150,High
13,84,10000,1,4.36,2592,1632,531,260,68,101,1,0,1,0,black,50,3,0,33,50,23719,4.301067,1,130000,High
6,17,5000,1,3.85,817,384,160,125,59,89,0,0,0,0,blue,1,2,0,41,50,50864,4.079644,1,30000,High
15,59,100,0,3.87,202,94,50,21,12,25,0,0,0,0,black,11,4,0,30,50,7267,4.157837,0,1500,Low
1.71,2,50,1,4.67,3,2,1,0,0,0,0,0,0,0,grey,2,1,0,31,50,3762,3.797448,0,85.5,Low
12,43,10000,1,3.87,632,303,122,99,35,73,0,0,0,0,lightpink,50,3,0,42,50,45524,3.972937,1,120000,High
9,8,1000,0,4.17,648,347,160,76,33,32,0,0,0,0,black,50,3,0,41,50,37956,4.030377,0,9000,Medium
2,56,1000,1,3.73,41,17,10,6,2,6,0,0,0,0,green,2,1,0,27,50,3119,3.909907,0,2000,Medium
5,5,100,1,3.4,25,11,3,2,3,6,0,0,0,0,black,50,2,0,35,50,98,3.918367,0,500,Low
9,14,10000,0,4.14,644,363,134,71,27,49,0,0,0,0,purple,50,3,0,43,50,3972,3.849194,1,90000,High
16,14,1000,1,4.27,127,75,31,9,4,8,1,0,1,0,'gray & white',50,4,0,36,50,514,4.217899,0,16000,Medium
7,6,5000,0,3.23,1212,393,201,198,133,287,0,0,0,0,white,9,2,0,13,50,1686,3.687426,0,35000,High
7,84,10000,0,3.93,2526,1269,485,355,153,264,0,0,0,0,purple,50,2,0,41,50,10501,4.029235,0,70000,High
8,54,12350,0,3.69,14568,5946,2952,2624,1310,1736,0,0,0,0,grey,50,3,0,78,50,78307,3.840257,1,98800,High
8,7,100,0,3.8,15,9,1,1,1,3,0,0,0,0,grey,50,3,0,14,50,88,4.045455,0,800,Low
8,7,10000,0,3.66,864,366,168,129,76,125,0,0,0,0,white,50,3,0,24,50,4295,3.849593,0,80000,High
3,3,100,1,4.04,47,22,13,6,4,2,0,0,0,0,'brown & yellow',1,1,0,29,50,11401,4.093588,1,300,Low
8,20,1000,0,3.12,341,106,45,62,39,89,0,0,0,0,skyblue,50,2,0,138,50,7858,3.953169,0,8000,Medium
11,49,100,0,3.73,26,12,4,3,5,2,0,0,0,0,winered,25,2,0,43,50,1160,4.143966,0,1100,Low
13,11,1000,0,3.36,350,115,75,54,33,73,0,0,0,0,red,50,3,0,14,50,8821,3.87201,0,13000,Medium
11,11,5000,1,4.16,1401,777,298,185,54,87,0,0,0,0,white,41,2,0,37,50,13879,4.054471,0,55000,High
7,7,1000,0,4.02,636,330,128,90,34,54,0,0,0,0,white,50,2,0,41,50,35358,4.018157,1,7000,Medium
9,10,10,1,5,0,79,31.5,24,11,20,0,0,0,0,black,50,3,0,43,50,291,3.690722,0,90,Low
8,7,100,0,4.19,54,33,10,4,2,5,1,0,1,0,pink,50,2,0,21,50,8989,3.85193,1,800,Low
8,8,1000,0,4.06,121,61,28,16,10,6,0,0,0,0,pink,1,3,0,42,50,3300,4.024242,0,8000,Medium
6,17,5000,1,4.26,550,322,122,62,13,31,1,0,1,0,grey,20,2,0,48,50,5781,4.274866,0,30000,High
13,93,100,0,4.09,127,68,27,15,9,8,0,0,0,0,pink,5,3,0,40,50,26833,4.235382,0,1300,Low
13,59,1000,0,4.14,870,520,133,106,40,71,0,0,0,0,navyblue,50,3,0,43,50,16523,4.038734,0,13000,Medium
5,5,5000,1,3.88,883,446,162,109,59,107,0,0,0,0,black,50,2,0,23,50,11883,4.120677,0,25000,High
3.69,53,100,1,4.36,11,6,3,2,0,0,1,0,0,1,black,1,1,0,27,50,277,3.855596,1,369,Low
3.85,69,1000,1,3.23,185,51,33,42,26,33,0,0,0,0,multicolor,1,1,0,25,50,703,3.960171,0,3850,Medium
11,10,100,0,3.91,22,13,1,4,1,3,0,0,0,0,white,50,3,0,40,50,7363,4.106343,0,1100,Low
8,85,100,1,4.5,14,9,3,2,0,0,0,0,0,0,white,1,2,0,15,50,173,3.901734,0,800,Low
7,7,10,0,3.36,11,4,1,3,1,2,0,0,0,0,black,1,2,0,38,50,4485,3.810479,0,70,Low
11,24,1000,0,3.73,154,68,31,21,14,20,0,0,0,0,white,50,3,0,42,50,47639,4.213439,0,11000,Medium
11,10,5000,1,3.2,249,85,35,38,26,65,0,0,0,0,black,35,2,0,28,50,88193,4.080891,1,55000,High
2.7,3,10000,1,4.13,1165,667,217,137,59,85,0,0,0,0,floral,1,1,0,33,50,16013,4.108849,0,27000,High
5.83,8,5000,0,3.99,639,337,118,89,33,62,0,0,0,0,green,50,2,0,40,50,91631,3.837937,1,29150,High
12,11,100,0,3.97,37,23,4,1,4,5,0,0,0,0,white,50,3,0,42,50,1452,3.735537,0,1200,Low
3.67,13,1000,0,4.09,197,97,48,33,10,9,0,0,0,0,black,50,1,0,43,50,11505,4.136723,0,3670,Medium
12,11,100,0,3.73,104,40,24,24,4,12,0,0,0,0,yellow,50,3,0,42,50,17002,4.02782,0,1200,Low
2.71,6,100,1,3.4,20,6,5,4,1,4,0,0,0,0,pink,2,1,0,31,50,3762,3.797448,0,271,Low
5.73,5,100,0,4.03,63,29,14,15,3,2,0,0,0,0,black,50,1,0,137,50,3852,4.003115,0,573,Low
8,7,10000,0,3.84,1958,889,427,291,144,207,0,0,0,0,'navy blue',50,2,0,25,50,61895,4.268002,1,80000,High
14,12,100,0,2.7,20,6,1,3,1,9,0,0,0,0,pink,14,3,0,27,50,1643,3.922702,0,1400,Low
3.66,4,100,0,3.04,23,7,3,4,2,7,0,0,0,0,blue,50,1,0,138,50,7858,3.953169,0,366,Low
6,6,100,0,3.4,5,2,0,2,0,1,0,0,0,0,yellow,50,2,0,14,50,112,3.625,0,600,Low
12,85,1000,0,3.58,137,63,18,17,14,25,0,0,0,0,white,50,3,0,43,50,15407,3.85539,1,12000,Medium
13,56,100,1,3.55,20,8,5,1,2,4,0,0,0,0,black,50,3,0,38,50,111,3.774775,0,1300,Low
9,8,1000,1,3.67,108,43,20,24,8,13,0,0,0,0,'winered & yellow',1,3,0,35,50,12441,3.924685,0,9000,Medium
11,11,1000,0,3.62,131,53,26,21,11,20,0,0,0,0,pink,50,2,0,41,50,8362,3.817149,0,11000,Medium
11,10,100,0,3.55,89,37,17,10,8,17,0,0,0,0,rose,17,3,0,32,50,88,3.556818,0,1100,Low
9,26,10000,1,3.78,2090,892,440,379,168,211,0,0,0,0,black,50,3,0,40,50,839882,4.10376,0,90000,High
7,49,1000,0,3.99,194,98,41,25,15,15,0,0,0,0,black,50,2,0,40,50,2946,4.316022,0,7000,Medium
3.73,17,100,1,4.37,27,17,7,1,0,2,1,0,1,0,white,5,1,0,48,50,343,4.521866,0,373,Low
3.81,25,100,1,3.32,25,11,3,2,1,8,0,0,0,0,orange,50,1,0,35,50,613,3.944535,0,381,Low
6,142,10000,1,3.78,1941,912,349,288,131,261,0,0,0,0,'army green',20,2,0,41,50,31559,4.12342,1,60000,High
12,86,1000,0,4.09,702,386,143,81,35,57,0,0,0,0,white,10,3,0,37,50,104269,4.253287,0,12000,Medium
6,6,100,1,5,2,2,0,0,0,0,0,0,0,0,black,1,2,0,27,50,28,4.035714,0,600,Low
6,31,10000,0,4.09,2789,1442,635,401,137,174,0,0,0,0,whitestripe,50,2,0,45,50,11596,4.280442,0,60000,High
9,8,12350,0,3.83,13198,6060,2562,2214,1033,1329,0,0,0,0,yellow,50,3,0,53,50,37076,4.302082,1,111150,High
13,11,50,0,4.33,12,7,3,1,1,0,0,0,0,0,pink,1,3,0,79,24,14358,4.093537,0,650,Low
11,10,10000,0,3.75,1717,745,349,274,145,204,0,0,0,0,white,50,3,0,23,50,190918,4.235887,0,110000,High
3.9,5,1000,0,3.11,57,19,4,13,6,15,0,0,0,0,pink,9,1,0,91,50,2072,3.882722,0,3900,Medium
8,47,100,1,4.33,110,69,23,7,7,4,1,0,1,0,blue,50,2,0,43,50,1032,4.577519,0,800,Low
6,6,12350,0,4.2,12880,7337,2647,1643,623,630,1,0,1,0,black,18,2,0,53,50,38264,4.227943,0,74100,High
6,6,5000,0,3.93,549,286,90,78,36,59,0,0,0,0,black,50,2,0,43,50,80093,4.006692,0,30000,High
8,10,50,1,5,0,79,31.5,24,11,20,0,0,0,0,black,50,3,0,41,50,21485,4.146242,0,400,Low
4.68,25,1000,1,3.69,127,53,25,21,12,16,0,0,0,0,blue,50,1,0,43,50,45372,4.057811,0,4680,Medium
8,43,1000,0,4,180,91,39,28,3,19,0,0,0,0,black,50,3,0,41,50,139223,3.933581,0,8000,Medium
8,51,1000,1,3.61,256,109,47,36,20,44,0,0,0,0,white,50,3,0,38,50,19760,4.141953,0,8000,Medium
7,26,100,0,2.9,10,4,0,0,3,3,0,0,0,0,white,50,2,0,33,50,32,3.1875,0,700,Low
7,6,10000,0,4.11,2483,1325,521,360,134,143,0,0,0,0,black,50,2,0,31,50,34311,4.066218,0,70000,High
7,30,1000,1,3.28,179,64,25,30,18,42,0,0,0,0,white,50,2,0,109,50,13625,4.382092,1,7000,Medium
5.65,5,1000,1,3.87,108,50,20,21,8,9,0,0,0,0,yellow,50,1,0,36,50,550,4.054545,0,5650,Medium
8,9,10000,0,3.35,1316,456,237,210,141,272,0,0,0,0,yellow,50,2,0,36,50,1987,3.987921,0,80000,High
12,58,1000,0,4.18,239,150,36,20,13,20,0,0,0,0,blue,50,3,0,52,50,5042,4.146569,0,12000,Medium
5,5,1000,1,3.1,31,15,0,1,3,12,0,0,0,0,black,50,2,0,27,50,2792,4.325215,0,5000,Medium
3.84,4,1000,0,3.18,55,19,7,10,3,16,0,0,0,0,green,50,1,0,36,50,791,4.318584,0,3840,Medium
8,7,10000,1,3.56,1473,545,306,261,152,209,0,0,0,0,black,50,3,0,39,50,11148,4.18075,0,80000,High
12,31,1000,0,3.87,344,178,56,41,24,45,0,0,0,0,green,50,3,0,12,50,639,4.007825,1,12000,Medium
5.79,9,100,1,3.96,53,27,9,7,8,2,0,0,0,0,white,1,2,0,43,50,104,3.721154,0,579,Low
7,66,10,1,5,0,79,31.5,24,11,20,0,0,0,0,blue,50,2,0,41,50,3694,4.042231,1,70,Low
3,5,1000,1,4.05,327,170,71,45,14,27,0,0,0,0,black,1,1,0,90,50,72885,4.079852,0,3000,Medium
13,22,1000,1,4.01,156,85,32,12,10,17,0,0,0,0,khaki,50,3,0,30,50,4508,4.330745,0,13000,Medium
8,76,100,1,3.64,11,5,2,1,1,2,0,0,0,0,purple,26,2,0,25,50,70,3.514286,0,800,Low
9,8,100,1,4.07,46,26,7,7,2,4,0,0,0,0,beige,10,3,0,30,50,300,3.966667,0,900,Low
9,8,1000,1,4.27,754,431,171,100,30,22,1,0,1,0,pink,50,3,0,43,50,18029,4.100616,0,9000,Medium
4.9,8,1000,1,3.83,99,43,18,23,8,7,0,0,0,0,white,1,1,0,41,50,17752,3.899673,0,4900,Medium
8,38,1000,0,4.14,196,113,35,25,8,15,0,0,0,0,black,50,3,0,39,50,6275,4.383108,0,8000,Medium
18.785,38,50,1,3.17,6,2,1,1,0,2,0,0,0,0,rainbow,10,7,0,27,37,401,4.009975,0,939.25,Low
9,8,1000,1,3.52,295,126,38,48,28,55,0,0,0,0,gray,17,3,0,35,50,12441,3.924685,0,9000,Medium
11,42,100,0,4.24,55,33,11,5,3,3,0,0,0,0,green,9,2,0,105,50,6121,4.36579,0,1100,Low
12,102,1000,1,4.22,206,119,44,24,8,11,1,0,1,0,grey,8,3,0,37,50,2495,4.211623,0,12000,Medium
9,59,10000,0,3.77,1721,752,368,260,141,200,0,0,0,0,red,17,3,0,47,50,2888,4.192175,0,90000,High
8,25,100,1,4,55,30,9,7,4,5,0,0,0,0,black,50,2,0,43,50,2199,4.106867,0,800,Low
8,7,1000,0,4.22,124,75,25,8,8,8,0,0,0,0,grey,50,3,0,43,50,3950,4.057468,0,8000,Medium
15,13,5000,0,3.51,1257,498,220,197,108,234,0,0,0,0,red,10,4,0,42,50,19184,4.471018,0,75000,High
14,27,5000,0,3.52,1442,573,250,227,139,253,0,0,0,0,black,50,4,0,43,50,7874,3.959995,0,70000,High
13,11,12350,1,2.97,2191,603,321,343,263,661,0,0,0,0,green,34,3,0,35,50,14482,4.001588,0,160550,High
6,7,100,1,4,2,1,0,1,0,0,0,0,0,0,black,50,2,0,44,50,102568,4.051049,0,600,Low
11,10,5000,0,4.34,728,456,148,72,20,32,1,0,1,0,navyblue,15,2,0,20,50,8500,4.081176,0,55000,High
7,6,1000,0,4.16,129,72,26,17,7,7,0,0,0,0,black,50,2,0,73,50,941,4.204038,0,7000,Medium
2,2,5000,1,3.89,496,254,80,72,33,57,0,0,0,0,green,1,1,0,35,50,14095,4.089677,0,10000,High
8,7,10000,0,4.01,2543,1315,482,383,180,183,0,0,0,0,black,50,2,0,40,50,110548,4.143666,1,80000,High
8,7,1000,1,3.63,161,64,31,30,14,22,0,0,0,0,lightgrey,50,2,0,49,50,1653,3.973382,0,8000,Medium
8,7,5000,0,4.14,2737,1582,524,278,137,216,0,0,0,0,Pink,50,3,0,36,50,68339,4.298746,0,40000,High
18,27,5000,1,4.03,1058,539,240,132,61,86,0,0,0,0,blue,50,5,0,41,50,12348,3.794947,0,90000,High
11,10,12350,1,3.7,2682,1194,480,401,223,384,0,0,0,0,purple,50,3,0,35,50,12974,3.965701,0,135850,High
11,83,12350,0,3.87,5719,2720,1171,820,408,600,0,0,0,0,khaki,50,2,0,38,50,151914,4.127921,0,135850,High
4,4,10000,0,4.03,2150,1115,445,291,144,155,0,0,0,0,red,50,1,0,41,50,230951,4.311066,0,40000,High
8,7,10000,0,3.71,951,420,176,143,84,128,0,0,0,0,white,50,2,0,31,50,4213,4.058391,0,80000,High
8,7,5000,0,3.94,957,502,161,136,54,104,0,0,0,0,purple,50,2,0,21,50,4373,4.178367,0,40000,High
6,23,1000,1,3.94,251,120,53,41,18,19,0,0,0,0,white,50,2,0,54,50,6457,3.97042,0,6000,Medium
5.87,5,12350,1,3.98,4137,2090,852,576,278,341,0,0,0,0,red,5,1,0,18,50,4646,4.118812,0,72494.5,High
2.65,3,100,0,4.58,33,26,4,0,2,1,1,0,1,0,black,50,1,0,14,50,900,3.987778,0,265,Low
7,6,12350,1,4,2464,1306,463,305,157,233,0,0,0,0,green,2,2,0,50,50,3271,4.069703,0,86450,High
7,22,12350,1,3.82,11913,5355,2430,1974,960,1194,0,0,0,0,black,50,2,0,46,50,320031,4.218866,1,86450,High
14,12,5000,0,3.83,912,428,174,143,60,107,0,0,0,0,white,50,4,0,41,50,38258,3.955434,0,70000,High
18.785,105,12350,1,4.4,3787,2541,673,309,73,191,2,1,1,0,purple,50,6,0,57,50,295161,4.329949,0,231994.75,High
8,7,5000,1,3.7,917,421,142,147,75,132,0,0,0,0,green,10,2,0,38,50,8166,4.175851,0,40000,High
7,50,5000,0,4.02,1046,545,200,161,59,81,0,0,0,0,watermelonred,50,2,0,43,50,36361,3.96752,0,35000,High
8,9,10000,1,3.09,775,223,123,137,84,208,0,0,0,0,pink,50,2,0,43,50,54504,3.801684,1,80000,High
8,7,1000,1,3.93,54,27,12,6,2,7,0,0,0,0,yellow,19,2,0,28,50,88193,4.080891,1,8000,Medium
1.7,9,1000,1,3.86,86,41,17,13,5,10,0,0,0,0,black,50,1,0,57,50,484,3.991736,0,1700,Medium
12,59,100,0,3.59,64,24,16,10,2,12,0,0,0,0,white,50,3,0,44,50,5244,4.013921,0,1200,Low
6,33,5000,0,4.04,846,451,168,109,47,71,0,0,0,0,pink,26,2,0,41,50,21485,4.146242,0,30000,High
11,10,12350,0,3.91,13488,6325,3006,1998,916,1243,0,0,0,0,black,50,3,0,31,50,17816,4.179445,1,135850,High
5,59,100,0,4.27,22,13,4,4,0,1,0,0,0,0,green,5,2,0,43,50,521,4.126679,0,500,Low
9,49,100,1,3.72,109,51,14,21,9,14,0,0,0,0,pink,50,3,0,36,50,267,4.041199,0,900,Low
15,68,1000,1,3.87,546,257,112,87,30,60,0,0,0,0,yellow,50,4,0,40,50,6775,4.184059,0,15000,Medium
15,13,100,0,4.11,56,29,14,7,2,4,0,0,0,0,lightblue,50,4,0,41,50,2166,4.030471,0,1500,Low
11,54,1000,1,3.93,90,42,21,13,7,7,0,0,0,0,red,36,2,0,29,50,11401,4.093588,1,11000,Medium
14,84,100,0,3.79,103,47,20,16,7,13,0,0,0,0,black,50,3,0,49,50,29265,4.288399,0,1400,Low
16,56,5000,0,4.01,781,433,132,80,59,77,0,0,0,0,black,50,4,0,18,50,12083,4.266738,0,80000,High
6,6,12350,1,3.97,2564,1281,538,365,147,233,0,0,0,0,skyblue,50,2,0,35,50,12974,3.965701,0,74100,High
13,11,1000,0,3.47,487,187,78,82,59,81,0,0,0,0,prussianblue,50,3,0,14,50,3670,3.978747,0,13000,Medium
3.86,4,100,1,3.48,23,9,4,2,5,3,0,0,0,0,green,1,1,0,49,50,55670,4.121484,1,386,Low
3.74,55,10000,1,4.23,1416,852,267,147,68,82,1,0,1,0,grey,50,1,0,41,50,37956,4.030377,0,37400,High
7,9,100,0,3.23,43,14,6,9,4,10,0,0,0,0,apricot,1,2,0,40,50,7363,4.106343,0,700,Low
12,11,100,0,4.09,11,7,1,1,1,1,0,0,0,0,black,50,3,0,84,50,1770,3.933898,0,1200,Low
7,6,100,0,3.65,20,8,5,2,2,3,0,0,0,0,red,50,2,0,18,50,24,3.625,0,700,Low
8,22,1000,0,3.74,638,266,135,119,41,77,0,0,0,0,white,50,2,0,44,50,9034,4.191167,0,8000,Medium
6,11,1000,0,4.11,76,44,11,11,5,5,0,0,0,0,red,50,2,0,43,50,54504,3.801684,1,6000,Medium
9,8,5000,1,3.8,501,217,96,102,42,44,0,0,0,0,white,50,3,0,43,50,11505,4.136723,0,45000,High
16,14,100,1,3.73,89,39,21,10,4,15,0,0,0,0,yellow,50,5,0,41,50,130598,3.946791,0,1600,Low
11,17,100,1,3.4,10,4,1,2,1,2,0,0,0,0,white,50,2,0,43,50,33855,3.917353,0,1100,Low
2,2,100,1,3.53,58,20,14,10,5,9,2,1,0,1,white,1,1,0,45,50,689,4.030479,0,200,Low
8,7,1000,1,3.13,111,41,10,13,16,31,0,0,0,0,grey,3,3,0,25,50,6623,4.072475,0,8000,Medium
7,22,5000,1,3.79,797,349,158,149,58,83,0,0,0,0,'navyblue & white',17,2,0,40,50,4809,4.250156,0,35000,High
2,2,5000,1,3.7,355,155,69,53,25,53,0,0,0,0,'white & red',2,1,0,23,50,12309,4.04517,1,10000,High
8,34,1000,1,4.14,429,231,102,47,21,28,0,0,0,0,navyblue,2,3,0,36,50,905,3.939227,1,8000,Medium
11,10,1000,1,3.73,128,54,24,28,6,16,0,0,0,0,black,50,2,0,38,50,105015,3.789601,0,11000,Medium
5,11,100,0,3.72,54,24,11,7,4,8,0,0,0,0,green,38,1,0,17,50,4836,4.039495,0,500,Low
6,6,10000,0,4.29,2808,1789,459,300,110,150,3,1,1,1,black,50,7,1,39,50,33675,4.31415,0,60000,High
12,13,5000,1,3.91,192,104,25,28,12,23,0,0,0,0,lightpink,50,3,0,42,50,571,4.017513,0,60000,High
6,6,100,1,4.27,15,8,5,1,0,1,0,0,0,0,green,3,2,0,43,50,2988,3.896921,1,600,Low
11,10,5000,0,3.64,829,343,157,139,68,122,0,0,0,0,black,50,3,0,24,50,10474,3.908535,0,55000,High
8,7,1000,1,4.43,398,274,70,26,8,20,0,0,0,0,white,9,2,0,39,50,816,4.181373,1,8000,Medium
2,2,100,1,2.44,9,1,2,0,3,3,0,0,0,0,armygreen,50,1,0,42,50,26951,4.03536,0,200,Low
5.66,5,12350,0,4.14,2927,1646,564,389,145,183,0,0,0,0,purple,14,2,0,29,50,8205,4.195856,0,69901,High
14,12,1000,1,3.61,548,225,102,89,46,86,0,0,0,0,navyblue,29,4,0,26,50,40457,3.960328,0,14000,Medium
9,8,5000,0,3.9,613,311,109,83,43,67,0,0,0,0,red,50,3,0,21,50,4335,4.057209,0,45000,High
11,10,100,0,4.75,4,3,1,0,0,0,0,0,0,0,black,4,3,0,20,50,10286,3.696578,0,1100,Low
7,34,100,1,4.52,106,77,16,7,3,3,1,0,1,0,multicolor,50,2,0,35,50,1269,4.150512,0,700,Low
3.92,4,12350,1,3.76,4367,1975,793,682,397,520,0,0,0,0,black,7,1,0,36,50,55499,4.138885,0,48412,High
8,84,10000,0,3.31,1554,528,283,245,144,354,0,0,0,0,white,50,2,0,37,50,80713,4.187814,0,80000,High
16,14,1000,0,3.16,370,114,55,72,35,94,0,0,0,0,lightblue,47,4,0,27,50,47356,4.056888,0,16000,Medium
8,7,1000,0,3.98,234,126,43,27,10,28,0,0,0,0,purple,3,3,0,27,50,47356,4.056888,0,8000,Medium
11,10,100,0,3.24,96,31,15,15,16,19,0,0,0,0,armygreen,50,2,0,40,50,2282,4.210342,0,1100,Low
11,10,10000,0,4.02,2050,1089,392,268,126,175,1,1,0,0,white,50,2,0,41,50,21485,4.146242,0,110000,High
